tweet,label
"🚔🚔🚔🚔👉#iceKEEPCRIMINALOUT #BackTheBlue #JesusIs
MASKS Don't WORK🤬GET EDUCATED~VIRUS Molecules too Microscopic✔AMAZING DOCTOR HCQ+ZINC = Prevention &amp; CURE= HCQ +ZINC +ZITHROMAX✔NO MORE DEMONIC MASKS🔥NO MORE LOCKDOWNS🔥ENOUGH👇 https://t.co/CX3FVJoLjw
🚔🚔🚔🚔👉#BackTheBlue",1
"It's fragrant the shooting of the cinemas jackets in the rounds of this virus and wearing masks in France.a.soon you have to put a finger in the ass to help the virus to come out, the lubrication gels can be bought to the Republic in March of Mr. Macron.",2
"When people talk, aerosoled saliva sprays from the mouth &amp; masks(properly made &amp; worn)  absorb your saliva spray. I’ve never known ears to spray/aerosol anything out of themselves. If one is COVID positive, the virus is throughout the entire body but is only orally aerosoled.",0
"The facts you have presented is a review on influenza, released from the same CDC which has also released studies on the efficacy of masks for reducing covid-19 transmissions. It's science when you agree with it, and politics when you don't. Sad!",0
"rich kids from my high school going to thrift stores then selling their finds at a crazy marked up price (think 20$ for a t shirt) just ain’t sitting right w me. this group has a lot of overlap w the group that is partying during a pandemic, traveling, and not wearing masks.",2
"I’ve thought for the better part of a day on this and come to this simple conclusion. 

The B10 administrators: 

Risks (rare cardiac/unknown future) from the virus are acceptable so long as we can say we mandated masks and SD’ing, their just not acceptable on the football field.",2
"Well what did she expect?  Terrifying people with lockdowns, telling them to wear masks when we know they dont work, closing down jobs, separating families from seeing each other, alarms screeching to warn us of a fake virus... of course people are panicking!!",1
"It’s amazing how government officials and the “experts” are so selective, dealing with the number of people congregated for a “certain reason” is ok, and if masks are to be worn or not during these situations, etc. All while a “DEADLY” pandemic is in full swing...anddddd on top",2
"Thanks sir for sharing our team’s ground level efforts to educate people on wearing #facemask and follow #SocialDistance to safeguard themselves from #CoronavirusIndia 

#COVIDー19 
#7xWelfareTeam 
#InternationalYouthDay 
#wednesdaymorning",0
"🚔🚔🚔🚔👉#iceKEEPCRIMINALOUT #BackTheBlue #JesusIs
MASKS Don't WORK🤬GET EDUCATED~VIRUS Molecules too Microscopic✔AMAZING DOCTOR HCQ+ZINC = Prevention &amp; CURE= HCQ +ZINC +ZITHROMAX✔NO MORE DEMONIC MASKS🔥NO MORE LOCKDOWNS🔥ENOUGH👇 https://t.co/CX3FVJoLjw
🚔🚔🚔🚔👉#BackTheBlue",1
Recently my city made the news for being one of the top cities for new COVID outbreaks. Our mayor still shoots down a mandatory mask mandate.,0
"The country is horrible....1st place in covid, loser president,no leadership,huge deficit,just got rated AAA negative watch.Mostly because we had to spend 3 trillion because the dumbass wouldnt wear a mask!",2
"We have to ensure that Biden and Harris win in November &amp; that means we have to turn out pandemic or not. I'm willing to and I've got five comorbidities. If I can't get my absentee ballot in in time I'm going to go downstairs, mask up and vote.",0
"You’re wrong though.

The mask isn’t to protect the wearer it’s to slow/stop the spread from the wearer.

Hong Kong, Singapore, South Korea, crushed Covid with NO lockdown.

97% mask wearing.

The 3% are Americans and Europeans who think they “know better”.",0
She'll cop a lot of flak for this. I sympathise with her point of view to a degree. But why not err on the side of caution for now while there r COVID cases? IMHO the science is inconclusive about mask effectiveness. But I'm hoping  mandatory masks are just a temporary measure.,1
"#Indianapolis #Indiana @IndyMayorJoe just said for Channel 4 news the #maskmandate fine will now be $1000.00! He is a dictator over a city that has insanely high murder rates right now, yet he is worrying about mask for a virus with a high survival rate that is on a decline.",2
"Even during a pandemic, the need for blood donations remains strong.  

Wear a mask.  Social distance.  Sign up to donate. @ Bardstown, Kentucky https://t.co/2tdKdL6dqr",0
". @ImranKhanPTI PTI Govt Smart &amp; Strategic Lockdowns for #COVID19 has helped kept the pandemic contained &amp; manageable.

It is imperative that citizens comply with all SOPs of Fed, Prov &amp; Local Govts including mandates.

#MasksToSustainSuccess is paramount to protect everyone.",0
"reasoning here is worry about crims. Su u can be outside sans mask while a killer virus is all around.
the totalitarians have to relax their rules to suit their purposes and normal banking business trumps the virus. Banks must have made their case(31)",0
"They just keep on pushing/taking...just like all Psychopath/Malignant Narcs (sociopaths).  And the compliers thought ""it was just a mask."" Of course, once again, those not wearing one will be scapegoated and are here as a ""threat""-foretelling what will come with Covid vaccines.",2
"yes I think it's that whole idly doing stuff thing. I had a weird dream last night in which I was in Berlin which was floating above the pandemic and nobody was wearing masks, but worried about stopping floating and what would follow",2
#Sweeden didn’t lock down or require face masks and they had only one #COVID death last month. Their GDP only dropped 8%. The goal of #LOCKSTEP is to destroy the US economy. Think about that every time you put on your mask,1
"""Even though somebody may feel entirely well, if you do a chest x-ray, up to 60% have ground-glass opacities in their lungs. That means, they're not very well.” There’s long-term &amp;/or life-long side effects of #covid19 so let’s #WearAMask https://t.co/Ie6ocBko9Q",0
"A JAMA study on FFE for masks during COVID... ""with procedural face masks secured with elastic ear loops showing the lowest efficiency (38.1% overall FFE).""
And yet they remain standard for HCW in Victoria. We HAVE to do better than this.",1
"#Corona Update: 8/11/2020 at 9p.m. USA led by #Florida, #California, #Texas AND #GEORGIA. 28 states &gt;400 new cases.
#worldometer, #scripturemask, #success, #motivation, #brasil, #win, #winner, #withoutceasing, #pray, #victory, #praywithoutceasing, #peace, #coronavirus, #COVID19",2
then make it mandatory Gladys. I was out Cherrybrook way last weekend and very few were wearing masks. Covid right on their doorstep and they think they are immune out there.,0
"I never said Biden hasn't pandered to the left, he is not one of them though. And I'm not one to hop on the racist train but ""the China virus"" is insane coming from our president. Trump should have closed MORE borders and promoted wearing masks &amp; utilized the DPA for PPE.",0
Are you seriously comparing a war to not being able play sports due to a global pandemic and having to wear mask? Soldiers lost their lives for the greater good. If anyone is ignorant enough to “tie on a mask” and risk their life to prove their devotion to you. Let em.,1
WOW! Judith Collins and Gerry Brownlee (may have a mask) wasted no time in trying to leverage more campaign time. Little is known about the outbreak of #covidNZ yet but they think it’s a great excuse for politicking. #gimmeabreak #nzpol #NZPolitics #dirtypolitics,2
"Cover pic from first day of school. Do they not teach science ~ do the parents/caregivers not give a shit about their kids, teachers,bus drivers, school administrators, engineering teams that keep infrastructure running &amp; sanitary.
What a horror show #COVID19 is surging #MaskUp",0
"#MasksToSustainSuccess

Wear mask , its our collective responsibility to fight this pandemic , and keep safe ourselves and others 

#COVID19",0
This has been happening to me since April after having Covid in March. Also developed such bad acne I finally had to start taking a prescription. Could all be unrelated &amp; obviously nothing compared to people dying - but it fucking sucks &amp; you don’t want it. #WearAMask,0
WOW!  Judith Collins and Gerry Brownlee (may have a mask) wasted no time in trying to leverage more campaign time. Little is known about the outbreak of #covidNZ yet but they think it’s a great excuse for politicking. #gimmeabreak #nzpol #NZPolitics #dirtypolitics,2
"This is a GIGANTIC HOAX. A virus with a 99.6% survival rate warrants NOTHING we are doing. Masks do nothing, isolation is bad for your immune system. There is really nothing to fear. Wake up! They are controlling you with LIES!!!!",1
A mask offers you no protection from the virus anyway... just contains fluids,1
New Zealand has its first 4 covid cases in 102 days and they locked down Auckland. Here we are arguing over whether to wear masks as we force kids back to schools or risk funding cuts. WTH,0
